left_company_id,left_name,left_registered_name,left_credit_code,left_website,left_legal_representative,left_address,left_industry,left_description,right_company_id,right_name,right_registered_name,right_credit_code,right_website,right_legal_representative,right_address,right_industry,right_description,system_similarity,system_prediction,human_label,human_notes
COMP-c5ca849eebd6,乾位智通（深圳）技术,乾位智通（深圳）技术有限公司,,http://www.jwicomm.com/,何康,深圳市南山区粤海街道高新区社区高新南环路26号深圳湾科技生态园5栋A607,科研及技术服务,乾位智通是一家智能定位系统研发商，主要从事UWB厘米级高精度定位技术的研究、应用和推广，并提供UWB微基站、UWB微标签、定位引擎服务器等系列产品，致力于为用户提供相关的定位管理解决方案。,COMP-1075b39c6a06,云泥科技,深圳市云泥科技有限公司,,https://inkfox-ai.com/,李夏禹,深圳市南山区沙河街道高发社区侨香路金迪世纪大厦B栋412,人工智能,云泥科技成立于2023年6月，目前已经获得德迅资本和国内知名基金初心资本的数百万美元的两轮天使轮投资，估值已经超过千万美元。公司的核心团队由来自清华大学和北京大学的顶尖人才，以及腾讯微信、猿辅导的资深技术专家与产品经理组成。云泥科技专注于泛娱乐领域的发展，旨在通过大型机器学习模型和人工智能技术，推动娱乐内容的创新和个性化，提供给用户更加沉浸和互动的体验。,0.1429,not_duplicate,,
COMP-c5ca849eebd6,乾位智通（深圳）技术,乾位智通（深圳）技术有限公司,,http://www.jwicomm.com/,何康,深圳市南山区粤海街道高新区社区高新南环路26号深圳湾科技生态园5栋A607,科研及技术服务,乾位智通是一家智能定位系统研发商，主要从事UWB厘米级高精度定位技术的研究、应用和推广，并提供UWB微基站、UWB微标签、定位引擎服务器等系列产品，致力于为用户提供相关的定位管理解决方案。,COMP-6082a5210311,云琴科技,深圳市云琴科技有限公司,,http://www.云琴科技.com,戴奇,深圳市龙华区大浪街道横朗社区下横朗新工业区8号2层203室,人工智能,深圳市云琴科技有限公司 是一家以科技为本，以机器视觉硬软件及工业自动化设备为主要业务的企业，专注于机器视觉硬软件及工业自动化智慧制造领域。旗下有《满箱及瓶提手检测》《智慧除锡机》《五金件测量与筛选系统》等,0.1429,not_duplicate,,
COMP-c5ca849eebd6,乾位智通（深圳）技术,乾位智通（深圳）技术有限公司,,http://www.jwicomm.com/,何康,深圳市南山区粤海街道高新区社区高新南环路26号深圳湾科技生态园5栋A607,科研及技术服务,乾位智通是一家智能定位系统研发商，主要从事UWB厘米级高精度定位技术的研究、应用和推广，并提供UWB微基站、UWB微标签、定位引擎服务器等系列产品，致力于为用户提供相关的定位管理解决方案。,COMP-807c94f9d2fd,云联半导体,深圳市云联半导体有限公司,,,翁立华,深圳市南山区粤海街道高新区社区高新南九道51号航空航天大厦1号楼2018,物联网,深圳云联是一家基带射频芯片产品研发生产商，专注WiFi 6/7芯片国产化，IoT/网关/AP，其产品包含在高度集成的智能物联主芯片及高规格路由器主芯片几大领域。云联半导体拥有基带射频芯片全套技术，并且已开发出国内成本最优，具备全自有知识产权的WiFi IP—可快速迭代WiFi 7多天线产品。云联半导体作为国内少数完全自主研发的WiFi6/WiFi7技术，具有超低功耗、高性能、低成本等核心竞争力。,0.0000,not_duplicate,,
COMP-c5ca849eebd6,乾位智通（深圳）技术,乾位智通（深圳）技术有限公司,,http://www.jwicomm.com/,何康,深圳市南山区粤海街道高新区社区高新南环路26号深圳湾科技生态园5栋A607,科研及技术服务,乾位智通是一家智能定位系统研发商，主要从事UWB厘米级高精度定位技术的研究、应用和推广，并提供UWB微基站、UWB微标签、定位引擎服务器等系列产品，致力于为用户提供相关的定位管理解决方案。,COMP-9b0a43c74d5e,云芯智汇（深圳）科技,云芯智汇（深圳）科技有限公司,,,隋聪颖,深圳市福田区福保街道福保社区桃花路6号腾飞工业大厦A栋3层311-28,人工智能,云芯智汇（深圳）科技有限公司是专业从事高端三维传感器和智能视觉系统集成与开发的高新技术企业。公司产品广泛应用于建筑锂电3C物流等行业的智能识别与检测、机器人引导定位与自动抓取等领域。,0.6000,not_duplicate,,
COMP-c5ca849eebd6,乾位智通（深圳）技术,乾位智通（深圳）技术有限公司,,http://www.jwicomm.com/,何康,深圳市南山区粤海街道高新区社区高新南环路26号深圳湾科技生态园5栋A607,科研及技术服务,乾位智通是一家智能定位系统研发商，主要从事UWB厘米级高精度定位技术的研究、应用和推广，并提供UWB微基站、UWB微标签、定位引擎服务器等系列产品，致力于为用户提供相关的定位管理解决方案。,COMP-30cb9de309d4,云芯未来科技（深圳）,云芯未来科技（深圳）有限公司,,,刘云辉,深圳市福田区福保街道福保社区桃花路6号 腾飞工业大厦A栋3层311-28,人工智能,云芯机器人有限公司成立于2023年，是一家专注于机器人研发及应用的高科技公司。公司拥有强大的技术研发团队，汇集了多位来自于港大、港中大、哈工大、电子科大、华科、CMU、QUT等一流高校的高层次精英人才，大部分来自于RoboCon、RoboMaster、FRC等机器人大赛的冠军队伍。基于自主研发的机器人核心部件及机器人识别定位导航算法，公司产品应用于割草、除雪、扫落叶等室内外场景，为人们提供更智能、更便利、更安全的美好生活。,0.4000,not_duplicate,,
COMP-c5ca849eebd6,乾位智通（深圳）技术,乾位智通（深圳）技术有限公司,,http://www.jwicomm.com/,何康,深圳市南山区粤海街道高新区社区高新南环路26号深圳湾科技生态园5栋A607,科研及技术服务,乾位智通是一家智能定位系统研发商，主要从事UWB厘米级高精度定位技术的研究、应用和推广，并提供UWB微基站、UWB微标签、定位引擎服务器等系列产品，致力于为用户提供相关的定位管理解决方案。,COMP-aba49ad3a6c6,云镝智慧科技,云镝智慧科技有限公司,,http://www.yundeeiot.com/,周粤,深圳市福田区梅林街道梅都社区中康路136号深圳新一代产业园3栋1601,物联网,云镝智慧科技有限公司是中国联合网络通信集团有限公司与金蝶国际软件集团有限公司共同投资的合资公司，于2019年9月在深圳市成立。公司专注工业互联网平台及SaaS应用的研发与运营，旨在以5G、云计算、边缘计算、大数据、AI等新型数字化技术，通过工业互联网与传统产业融合，帮助企业加速生长，促进产业集群转型升级。,0.2500,not_duplicate,,
COMP-c5ca849eebd6,乾位智通（深圳）技术,乾位智通（深圳）技术有限公司,,http://www.jwicomm.com/,何康,深圳市南山区粤海街道高新区社区高新南环路26号深圳湾科技生态园5栋A607,科研及技术服务,乾位智通是一家智能定位系统研发商，主要从事UWB厘米级高精度定位技术的研究、应用和推广，并提供UWB微基站、UWB微标签、定位引擎服务器等系列产品，致力于为用户提供相关的定位管理解决方案。,COMP-6d435dcab66e,亚洲星电子,深圳市亚洲星电子有限公司,,http://www.szhengjiawei.com,苏家楷,深圳市福田区华强北街道华航社区华强北路1019号华强广场B、C、D座3层Q3B191B,生产制造,恒嘉威电子是一家半导体产品代理商，产品包括集成电路裸芯片、元器件，集半导体电路生产制造、芯片研发、商贸服务与软件开发为一体。,0.0000,not_duplicate,,
COMP-c5ca849eebd6,乾位智通（深圳）技术,乾位智通（深圳）技术有限公司,,http://www.jwicomm.com/,何康,深圳市南山区粤海街道高新区社区高新南环路26号深圳湾科技生态园5栋A607,科研及技术服务,乾位智通是一家智能定位系统研发商，主要从事UWB厘米级高精度定位技术的研究、应用和推广，并提供UWB微基站、UWB微标签、定位引擎服务器等系列产品，致力于为用户提供相关的定位管理解决方案。,COMP-46240f3defcc,交浦科技（深圳）,交浦科技（深圳）有限公司,,http://www.elonxi.cn/,赵昱卿,深圳市福田区福保街道福保社区深圳福田保税区桃花路东侧福保物流大厦一层B11,医疗健康,交浦科技集技术研发、方案设计和产品销售于一体，致力于研发高性能人机交互产品，为客户提供智慧型教育和科研解决方案，以硬件为辅助，以软件为平台，以体验为核心，全面提升客户的教学体验和科研能力。公司多项技术为行业首创，其核心技术达到国际领先水平，有望解决脑卒中、自闭症等重大脑疾病诊疗与康复设备卡脖子问题，具有重大市场效益与民生价值。,0.4444,not_duplicate,,
COMP-c5ca849eebd6,乾位智通（深圳）技术,乾位智通（深圳）技术有限公司,,http://www.jwicomm.com/,何康,深圳市南山区粤海街道高新区社区高新南环路26号深圳湾科技生态园5栋A607,科研及技术服务,乾位智通是一家智能定位系统研发商，主要从事UWB厘米级高精度定位技术的研究、应用和推广，并提供UWB微基站、UWB微标签、定位引擎服务器等系列产品，致力于为用户提供相关的定位管理解决方案。,COMP-c5da4869ad52,亦镜企业视觉服务,深圳市亦镜企业视觉服务有限公司,,http://www.unicam.com.cn/,谢家骐,深圳市南山区招商街道花果山社区南海大道1052号至卓飞高大厦（海翔广场）317B,人工智能,"深圳市亦镜企业视觉服务有限公司是专注于各行业高端商务形象的视觉服务机构，拥有深厚的专业知识和丰富的项目实操经验。亦镜视觉提供商务形象照定制、企业团队照定制、产品摄影、美食摄影、商业活动跟拍、图片直播、航拍等服务，并采用“线上预约+到店拍摄""这一线上线下结合的方式，力求让每位客户在每次拍摄的过程中都能得到宾至如归的体验。",0.0000,not_duplicate,,
COMP-c5ca849eebd6,乾位智通（深圳）技术,乾位智通（深圳）技术有限公司,,http://www.jwicomm.com/,何康,深圳市南山区粤海街道高新区社区高新南环路26号深圳湾科技生态园5栋A607,科研及技术服务,乾位智通是一家智能定位系统研发商，主要从事UWB厘米级高精度定位技术的研究、应用和推广，并提供UWB微基站、UWB微标签、定位引擎服务器等系列产品，致力于为用户提供相关的定位管理解决方案。,COMP-f79ead681eea,京灿芯半导体,深圳市京灿芯半导体有限公司,,https://www.giantsic.com,彭钰,深圳市南山区粤海街道高新区社区高新南七道011号高新工业村T3栋4B033,生产制造,深圳市京灿芯半导体有限公司主要从事半导体功率器件，集成电路芯片设计、制造及销售。在第三代半导体与先进封装的集成方面有深厚的技术积累。京灿芯半导体公司产品覆盖面广，涵盖消费级、工业级、特种行业和新能源汽车等领域。,0.0000,not_duplicate,,
COMP-c5ca849eebd6,乾位智通（深圳）技术,乾位智通（深圳）技术有限公司,,http://www.jwicomm.com/,何康,深圳市南山区粤海街道高新区社区高新南环路26号深圳湾科技生态园5栋A607,科研及技术服务,乾位智通是一家智能定位系统研发商，主要从事UWB厘米级高精度定位技术的研究、应用和推广，并提供UWB微基站、UWB微标签、定位引擎服务器等系列产品，致力于为用户提供相关的定位管理解决方案。,COMP-cf8d992b60e9,亿匀智行（深圳）科技,亿匀智行（深圳）科技有限公司,,http://www.infivistech.cn/,高立艳,深圳市罗湖区桂园街道红村社区宝安南路2139号日豪名园15B1,人工智能,"专注于在人工智能计算机视觉行业中使用基于AI的技术,人工智能的算法基于视频实现人体面部表情及动作识别技术服务",0.6000,not_duplicate,,
COMP-c5ca849eebd6,乾位智通（深圳）技术,乾位智通（深圳）技术有限公司,,http://www.jwicomm.com/,何康,深圳市南山区粤海街道高新区社区高新南环路26号深圳湾科技生态园5栋A607,科研及技术服务,乾位智通是一家智能定位系统研发商，主要从事UWB厘米级高精度定位技术的研究、应用和推广，并提供UWB微基站、UWB微标签、定位引擎服务器等系列产品，致力于为用户提供相关的定位管理解决方案。,COMP-6f91c205afe8,亿家亿伴智能科技,深圳市亿家亿伴智能科技有限公司,,,郭志,深圳市福田区福保街道福保社区市花路南侧长富金茂大厦1号楼2108,人工智能,深圳市亿家亿伴智能科技有限公司，是由粤港澳大湾区数字经济研究院孵化的、一家以人工智能技术为核心、打造“AI 家庭玩伴”的科技创新企业；致力于通过AIGC技术， 打造和3-7岁儿童共同成长的人工智能玩伴，构建家庭关系新范式。公司计划推出一系列基于大型语言模型驱动的智能对话毛绒玩伴，提供软硬件一体化的综合解决方案。旨在为3-7岁儿童提供娱乐、学习和情感支持，让孩子们在AI的陪伴中快乐成长。通过电商及线下渠道销售硬件产品，提供订阅制服务；后期计划通过IP方联合运营销售硬件产品，面向,0.2222,not_duplicate,,
COMP-c5ca849eebd6,乾位智通（深圳）技术,乾位智通（深圳）技术有限公司,,http://www.jwicomm.com/,何康,深圳市南山区粤海街道高新区社区高新南环路26号深圳湾科技生态园5栋A607,科研及技术服务,乾位智通是一家智能定位系统研发商，主要从事UWB厘米级高精度定位技术的研究、应用和推广，并提供UWB微基站、UWB微标签、定位引擎服务器等系列产品，致力于为用户提供相关的定位管理解决方案。,COMP-17baf83fccbb,亿方人工智能系统（深圳）,亿方人工智能系统（深圳）有限公司,,https://www.e2-ai.com,伊志强,深圳市前海深港合作区南山街道梦海大道5188号前海深港青年梦工场北区2栋101,先进制造,亿方人工智能系统（深圳）有限公司为上市企业深圳市怡亚通供应链股份有限公司（股票代码002183）投资成立。依托于怡亚通强大的客户资源及供应商网络，专业的经营管理团队以及强大的科研力量，公司致力成为整合型人工智能企业，专业型机器视觉企业，智能制造生态链企业，为中国的智能制造的进步贡献力量。,0.4545,not_duplicate,,
COMP-c5ca849eebd6,乾位智通（深圳）技术,乾位智通（深圳）技术有限公司,,http://www.jwicomm.com/,何康,深圳市南山区粤海街道高新区社区高新南环路26号深圳湾科技生态园5栋A607,科研及技术服务,乾位智通是一家智能定位系统研发商，主要从事UWB厘米级高精度定位技术的研究、应用和推广，并提供UWB微基站、UWB微标签、定位引擎服务器等系列产品，致力于为用户提供相关的定位管理解决方案。,COMP-2b9336100714,亿火数媒（深圳）,亿火数媒（深圳）有限公司,,http://www.ehooo.cn/,徐鹏,深圳市龙华区龙华街道富康社区东环一路天汇大厦8层803,人工智能,亿火数媒（深圳）有限公司成立于2020-09-18，以人工智能技术为核心，以安全、移动、泛在和大数据为主要方向，致力于为行业用户提供业内领先的人工智能技术、产品和解决方案。能信安科技利用先进的深度穿插网络技术、深度强化学习技术、深度卷积神经网络技术和第二代宽度学习技术，为用户提供一系列AI技术与产品，包括：图像识别、人脸识别、智能视频分析、安全驾驶行为识别、手机用户行为识别、网络访问人机识别等。,0.4444,not_duplicate,,
COMP-c5ca849eebd6,乾位智通（深圳）技术,乾位智通（深圳）技术有限公司,,http://www.jwicomm.com/,何康,深圳市南山区粤海街道高新区社区高新南环路26号深圳湾科技生态园5栋A607,科研及技术服务,乾位智通是一家智能定位系统研发商，主要从事UWB厘米级高精度定位技术的研究、应用和推广，并提供UWB微基站、UWB微标签、定位引擎服务器等系列产品，致力于为用户提供相关的定位管理解决方案。,COMP-7a36baca8fa0,仁心健康（深圳）,仁心健康（深圳）有限公司,,http://www.idgbh.com/,任盟,深圳市南山区粤海街道高新区社区高新南九道10号深圳湾科技生态园10栋915,医疗健康,"仁心健康，立足“健康中国”战略，赋能全球智慧医疗生态致力于以领先的人工智能技术，尖端的海内外医疗资源及强大的金融背景全方位构筑智慧医疗多维度产业格局，目前拥有全球领先的医疗软硬件技术。拥有多名优秀软硬件开发工程师，核心技术储备包括桑斯医疗云，大数据、人工智能等，陆续开发“医院一智慧他的系统”、“社区医疗服务机构-智慧健原管理系统”，“医药人工智能-CDOSS+TOMS平台""等产品，并全面扩展跨境配药，医疗器械，健康管理，智能穿戴设备及医疗保险等业务，形成以用户为中心，以健康为",0.4444,not_duplicate,,
